tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
116,4/1/2016 09:46:54,4/1/2016 09:48:51,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,3092,Berry St & N 8 St,40.7190095,-73.95852515,20356,Subscriber,1983.0,1
397,4/1/2016 09:46:51,4/1/2016 09:53:28,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,18154,Subscriber,1979.0,2
1405,4/1/2016 09:46:52,4/1/2016 10:10:17,511,E 14 St & Avenue B,40.72938685,-73.97772429,415,Pearl St & Hanover Square,40.7047177,-74.00926027,15605,Subscriber,1970.0,1
190,4/1/2016 09:46:53,4/1/2016 09:50:03,195,Liberty St & Broadway,40.70905623,-74.01043382,415,Pearl St & Hanover Square,40.7047177,-74.00926027,16935,Subscriber,1968.0,1
477,4/1/2016 09:46:54,4/1/2016 09:54:52,293,Lafayette St & E 8 St,40.73028666,-73.9907647,168,W 18 St & 6 Ave,40.73971301,-73.99456405,14683,Subscriber,1990.0,2
509,4/1/2016 09:46:56,4/1/2016 09:55:25,384,Fulton St & Washington Ave,40.683048,-73.964915,467,Dean St & 4 Ave,40.68312489,-73.97895137,14621,Subscriber,1992.0,1
1078,4/1/2016 09:46:57,4/1/2016 10:04:55,285,Broadway & E 14 St,40.73454567,-73.99074142,351,Front St & Maiden Ln,40.70530954,-74.00612572,15249,Subscriber,1981.0,1
375,4/1/2016 09:46:57,4/1/2016 09:53:12,3158,W 63 St & Broadway,40.77163851,-73.98261428,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,15618,Subscriber,1956.0,1
1138,4/1/2016 09:46:59,4/1/2016 10:05:57,445,E 10 St & Avenue A,40.72740794,-73.98142006,459,W 20 St & 11 Ave,40.746745,-74.007756,18927,Subscriber,1977.0,1
330,4/1/2016 09:47:03,4/1/2016 09:52:34,435,W 21 St & 6 Ave,40.74173969,-73.99415556,521,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,17688,Subscriber,1989.0,1
183,4/1/2016 09:47:03,4/1/2016 09:50:06,3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,17430,Subscriber,1976.0,2
883,4/1/2016 09:47:04,4/1/2016 10:01:47,3230,Penn Station Valet,40.751283596962296,-73.99692445993422,128,MacDougal St & Prince St,40.72710258,-74.00297088,17057,Subscriber,1973.0,1
74,4/1/2016 09:47:11,4/1/2016 09:48:25,509,9 Ave & W 22 St,40.7454973,-74.00197139,470,W 20 St & 8 Ave,40.74345335,-74.00004031,14655,Subscriber,1981.0,1
2253,4/1/2016 09:47:11,4/1/2016 10:24:45,513,W 56 St & 10 Ave,40.768254,-73.988639,280,E 10 St & 5 Ave,40.73331967,-73.99510132,17976,Subscriber,1975.0,1
207,4/1/2016 09:47:11,4/1/2016 09:50:39,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,468,Broadway & W 55 St,40.7652654,-73.98192338,16726,Subscriber,1988.0,1
677,4/1/2016 09:47:12,4/1/2016 09:58:29,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,485,W 37 St & 5 Ave,40.75038009,-73.98338988,17624,Subscriber,1982.0,1
1238,4/1/2016 09:47:14,4/1/2016 10:07:53,519,Pershing Square North,40.751873,-73.977706,368,Carmine St & 6 Ave,40.73038599,-74.00214988,18621,Subscriber,1988.0,1
766,4/1/2016 09:47:14,4/1/2016 10:00:00,3068,Humboldt St & Varet St,40.7031724,-73.940636,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,15574,Customer,,0
878,4/1/2016 09:47:16,4/1/2016 10:01:55,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,440,E 45 St & 3 Ave,40.75255434,-73.97282625,18409,Subscriber,1978.0,2
604,4/1/2016 09:47:16,4/1/2016 09:57:21,385,E 55 St & 2 Ave,40.75797322,-73.96603308,469,Broadway & W 53 St,40.76344058,-73.98268129,17137,Subscriber,1980.0,1
1233,4/1/2016 09:47:17,4/1/2016 10:07:50,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,21519,Subscriber,1988.0,1
391,4/1/2016 09:47:20,4/1/2016 09:53:51,498,Broadway & W 32 St,40.74854862,-73.98808416,484,W 44 St & 5 Ave,40.75500254,-73.98014437,19004,Subscriber,1960.0,1
1653,4/1/2016 09:47:21,4/1/2016 10:14:54,459,W 20 St & 11 Ave,40.746745,-74.007756,3142,1 Ave & E 62 St,40.7612274,-73.96094022,24606,Subscriber,1962.0,2
569,4/1/2016 09:47:24,4/1/2016 09:56:54,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,490,8 Ave & W 33 St,40.751551,-73.993934,15299,Subscriber,1989.0,1
138,4/1/2016 09:47:25,4/1/2016 09:49:44,253,W 13 St & 5 Ave,40.73543934,-73.99453948,280,E 10 St & 5 Ave,40.73331967,-73.99510132,19306,Subscriber,1975.0,1
754,4/1/2016 09:47:25,4/1/2016 10:00:00,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,545,E 23 St & 1 Ave,40.736502,-73.97809472,16700,Subscriber,1974.0,1
190,4/1/2016 09:47:25,4/1/2016 09:50:36,254,W 11 St & 6 Ave,40.73532427,-73.99800419,280,E 10 St & 5 Ave,40.73331967,-73.99510132,14933,Subscriber,1945.0,2
566,4/1/2016 09:47:27,4/1/2016 09:56:54,496,E 16 St & 5 Ave,40.73726186,-73.99238967,3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,21046,Subscriber,1981.0,2
380,4/1/2016 09:47:31,4/1/2016 09:53:51,435,W 21 St & 6 Ave,40.74173969,-73.99415556,505,6 Ave & W 33 St,40.74901271,-73.98848395,21004,Subscriber,1991.0,1
415,4/1/2016 09:47:32,4/1/2016 09:54:28,508,W 46 St & 11 Ave,40.76341379,-73.99667444,458,11 Ave & W 27 St,40.751396,-74.005226,20267,Subscriber,1983.0,2
281,4/1/2016 09:47:33,4/1/2016 09:52:15,257,Lispenard St & Broadway,40.71939226,-74.00247214,328,Watts St & Greenwich St,40.72405549,-74.00965965,17824,Subscriber,1987.0,2
249,4/1/2016 09:47:36,4/1/2016 09:51:46,435,W 21 St & 6 Ave,40.74173969,-73.99415556,388,W 26 St & 10 Ave,40.749717753,-74.002950346,18974,Subscriber,1965.0,1
427,4/1/2016 09:47:37,4/1/2016 09:54:44,307,Canal St & Rutgers St,40.71427487,-73.98990025,320,Leonard St & Church St,40.717571,-74.005549,21557,Subscriber,1983.0,2
1012,4/1/2016 09:47:37,4/1/2016 10:04:29,532,S 5 Pl & S 4 St,40.710451,-73.960876,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,19590,Subscriber,1985.0,1
731,4/1/2016 09:47:38,4/1/2016 09:59:50,150,E 2 St & Avenue C,40.7208736,-73.98085795,257,Lispenard St & Broadway,40.71939226,-74.00247214,16663,Subscriber,1976.0,1
1450,4/1/2016 09:47:41,4/1/2016 10:11:51,3177,W 84 St & Broadway,40.7867947,-73.977112,379,W 31 St & 7 Ave,40.749156,-73.9916,15573,Subscriber,1991.0,2
645,4/1/2016 09:47:45,4/1/2016 09:58:30,174,E 25 St & 1 Ave,40.7381765,-73.97738662,516,E 47 St & 1 Ave,40.75206862,-73.96784384,21382,Subscriber,1987.0,1
482,4/1/2016 09:47:46,4/1/2016 09:55:48,444,Broadway & W 24 St,40.7423543,-73.98915076,293,Lafayette St & E 8 St,40.73028666,-73.9907647,18381,Subscriber,1970.0,1
412,4/1/2016 09:47:46,4/1/2016 09:54:39,293,Lafayette St & E 8 St,40.73028666,-73.9907647,3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,16876,Subscriber,1993.0,2
927,4/1/2016 09:47:46,4/1/2016 10:03:13,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3140,1 Ave & E 78 St,40.77140426,-73.9535166,16993,Subscriber,1963.0,1
238,4/1/2016 09:47:46,4/1/2016 09:51:44,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,14951,Subscriber,1971.0,2
551,4/1/2016 09:47:44,4/1/2016 09:56:56,474,5 Ave & E 29 St,40.7451677,-73.98683077,116,W 17 St & 8 Ave,40.74177603,-74.00149746,15053,Subscriber,1990.0,1
923,4/1/2016 09:47:46,4/1/2016 10:03:10,514,12 Ave & W 40 St,40.76087502,-74.00277668,491,E 24 St & Park Ave S,40.74096374,-73.98602213,18083,Subscriber,1989.0,1
3725,4/1/2016 09:47:47,4/1/2016 10:49:53,72,W 52 St & 11 Ave,40.76727216,-73.99392888,456,E 53 St & Madison Ave,40.7597108,-73.97402311,16565,Subscriber,1980.0,1
283,4/1/2016 09:47:50,4/1/2016 09:52:34,164,E 47 St & 2 Ave,40.75323098,-73.97032517,519,Pershing Square North,40.751873,-73.977706,18121,Subscriber,1986.0,1
609,4/1/2016 09:47:52,4/1/2016 09:58:02,509,9 Ave & W 22 St,40.7454973,-74.00197139,127,Barrow St & Hudson St,40.73172428,-74.00674436,16588,Subscriber,1976.0,2
1194,4/1/2016 09:47:52,4/1/2016 10:07:46,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,296,Division St & Bowery,40.71413089,-73.9970468,18087,Subscriber,1956.0,1
435,4/1/2016 09:47:53,4/1/2016 09:55:09,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,457,Broadway & W 58 St,40.76695317,-73.98169333,19483,Subscriber,1972.0,1
1075,4/1/2016 09:47:57,4/1/2016 10:05:53,497,E 17 St & Broadway,40.73704984,-73.99009296,388,W 26 St & 10 Ave,40.749717753,-74.002950346,17940,Subscriber,1975.0,2
974,4/1/2016 09:47:58,4/1/2016 10:04:13,223,W 13 St & 7 Ave,40.73781509,-73.99994661,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,19094,Subscriber,1964.0,1
645,4/1/2016 09:48:00,4/1/2016 09:58:46,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,422,W 59 St & 10 Ave,40.770513,-73.988038,19771,Subscriber,1979.0,2
422,4/1/2016 09:48:00,4/1/2016 09:55:03,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,18136,Subscriber,1989.0,1
276,4/1/2016 09:48:01,4/1/2016 09:52:37,503,E 20 St & Park Ave,40.73827428,-73.98751968,285,Broadway & E 14 St,40.73454567,-73.99074142,17931,Subscriber,1963.0,2
1586,4/1/2016 09:48:02,4/1/2016 10:14:29,3108,Nassau Ave & Russell St,40.72557,-73.94434,250,Lafayette St & Jersey St,40.72456089,-73.99565293,15554,Subscriber,1983.0,2
832,4/1/2016 09:48:04,4/1/2016 10:01:57,458,11 Ave & W 27 St,40.751396,-74.005226,509,9 Ave & W 22 St,40.7454973,-74.00197139,17527,Subscriber,1985.0,1
607,4/1/2016 09:48:05,4/1/2016 09:58:12,405,Washington St & Gansevoort St,40.739323,-74.008119,442,W 27 St & 7 Ave,40.746647,-73.993915,21056,Subscriber,1961.0,1
661,4/1/2016 09:48:05,4/1/2016 09:59:07,72,W 52 St & 11 Ave,40.76727216,-73.99392888,446,W 24 St & 7 Ave,40.74487634,-73.99529885,18320,Subscriber,1986.0,1
593,4/1/2016 09:48:07,4/1/2016 09:58:01,293,Lafayette St & E 8 St,40.73028666,-73.9907647,435,W 21 St & 6 Ave,40.74173969,-73.99415556,19749,Subscriber,1991.0,1
216,4/1/2016 09:48:07,4/1/2016 09:51:43,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,17540,Subscriber,1991.0,2
1231,4/1/2016 09:48:09,4/1/2016 10:08:40,3157,East End Ave & E 86 St,40.77518615,-73.94446054,164,E 47 St & 2 Ave,40.75323098,-73.97032517,15024,Subscriber,1987.0,1
1613,4/1/2016 09:48:08,4/1/2016 10:15:02,458,11 Ave & W 27 St,40.751396,-74.005226,427,Bus Slip & State St,40.701907,-74.013942,20337,Subscriber,1989.0,2
562,4/1/2016 09:48:10,4/1/2016 09:57:33,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,468,Broadway & W 55 St,40.7652654,-73.98192338,17783,Subscriber,1978.0,1
1550,4/1/2016 09:48:13,4/1/2016 10:14:04,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,20034,Subscriber,1987.0,1
1072,4/1/2016 09:48:16,4/1/2016 10:06:09,312,Allen St & Stanton St,40.722055,-73.989111,455,1 Ave & E 44 St,40.75001986,-73.96905301,21391,Subscriber,1969.0,2
2263,4/1/2016 09:48:17,4/1/2016 10:26:01,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,19678,Subscriber,1960.0,1
215,4/1/2016 09:48:18,4/1/2016 09:51:53,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,305,E 58 St & 3 Ave,40.76095756,-73.96724467,19074,Subscriber,1983.0,1
413,4/1/2016 09:48:25,4/1/2016 09:55:19,520,W 52 St & 5 Ave,40.75992262,-73.97648516,457,Broadway & W 58 St,40.76695317,-73.98169333,17109,Subscriber,1980.0,1
232,4/1/2016 09:48:24,4/1/2016 09:52:17,3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,18071,Subscriber,1975.0,1
1237,4/1/2016 09:48:31,4/1/2016 10:09:08,116,W 17 St & 8 Ave,40.74177603,-74.00149746,253,W 13 St & 5 Ave,40.73543934,-73.99453948,17930,Subscriber,1990.0,2
1367,4/1/2016 09:48:32,4/1/2016 10:11:20,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,14651,Subscriber,1983.0,1
1351,4/1/2016 09:48:32,4/1/2016 10:11:03,3230,Penn Station Valet,40.751283596962296,-73.99692445993422,304,Broadway & Battery Pl,40.70463334,-74.01361706,15800,Subscriber,1966.0,1
873,4/1/2016 09:48:35,4/1/2016 10:03:08,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,17271,Subscriber,1991.0,1
568,4/1/2016 09:48:36,4/1/2016 09:58:04,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,285,Broadway & E 14 St,40.73454567,-73.99074142,19135,Subscriber,1984.0,2
443,4/1/2016 09:48:36,4/1/2016 09:56:00,428,E 3 St & 1 Ave,40.72467721,-73.98783413,128,MacDougal St & Prince St,40.72710258,-74.00297088,18583,Subscriber,1992.0,1
513,4/1/2016 09:48:39,4/1/2016 09:57:12,519,Pershing Square North,40.751873,-73.977706,402,Broadway & E 22 St,40.7403432,-73.98955109,16056,Subscriber,1970.0,2
1168,4/1/2016 09:48:39,4/1/2016 10:08:07,331,Pike St & Monroe St,40.71173107,-73.99193043,545,E 23 St & 1 Ave,40.736502,-73.97809472,21876,Subscriber,1987.0,2
1319,4/1/2016 09:48:40,4/1/2016 10:10:40,313,Washington Ave & Park Ave,40.69610226,-73.96751037,417,Barclay St & Church St,40.71291224,-74.01020234,17069,Subscriber,1984.0,1
616,4/1/2016 09:48:41,4/1/2016 09:58:58,445,E 10 St & Avenue A,40.72740794,-73.98142006,229,Great Jones St,40.72743423,-73.99379025,19215,Subscriber,1988.0,2
869,4/1/2016 09:48:42,4/1/2016 10:03:11,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,16305,Subscriber,1988.0,1
215,4/1/2016 09:48:43,4/1/2016 09:52:18,386,Centre St & Worth St,40.71494807,-74.00234482,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,15061,Subscriber,1978.0,1
832,4/1/2016 09:48:43,4/1/2016 10:02:35,462,W 22 St & 10 Ave,40.74691959,-74.00451887,472,E 32 St & Park Ave,40.7457121,-73.98194829,19572,Subscriber,1972.0,2
1165,4/1/2016 09:48:42,4/1/2016 10:08:08,393,E 5 St & Avenue C,40.72299208,-73.97995466,466,W 25 St & 6 Ave,40.74395411,-73.99144871,18291,Subscriber,1992.0,2
928,4/1/2016 09:48:45,4/1/2016 10:04:14,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,224,Spruce St & Nassau St,40.71146364,-74.00552427,19577,Subscriber,1969.0,2
226,4/1/2016 09:48:46,4/1/2016 09:52:32,357,E 11 St & Broadway,40.73261787,-73.99158043,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,18494,Subscriber,1954.0,1
875,4/1/2016 09:48:47,4/1/2016 10:03:23,514,12 Ave & W 40 St,40.76087502,-74.00277668,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,16683,Subscriber,1976.0,0
468,4/1/2016 09:48:51,4/1/2016 09:56:39,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,345,W 13 St & 6 Ave,40.73649403,-73.99704374,17617,Subscriber,1996.0,2
813,4/1/2016 09:48:50,4/1/2016 10:02:24,521,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,137,E 56 St & Madison Ave,40.761628,-73.972924,19588,Subscriber,1977.0,1
289,4/1/2016 09:48:53,4/1/2016 09:53:42,254,W 11 St & 6 Ave,40.73532427,-73.99800419,435,W 21 St & 6 Ave,40.74173969,-73.99415556,21159,Subscriber,1985.0,2
1792,4/1/2016 09:48:53,4/1/2016 10:18:45,472,E 32 St & Park Ave,40.7457121,-73.98194829,377,6 Ave & Canal St,40.72243797,-74.00566443,20820,Subscriber,1984.0,1
441,4/1/2016 09:48:56,4/1/2016 09:56:18,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,319,Fulton St & Broadway,40.711066,-74.009447,18135,Subscriber,1969.0,1
1044,4/1/2016 09:48:57,4/1/2016 10:06:21,79,Franklin St & W Broadway,40.71911552,-74.00666661,291,Madison St & Montgomery St,40.713126,-73.984844,15155,Subscriber,1986.0,1
956,4/1/2016 09:48:56,4/1/2016 10:04:53,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,470,W 20 St & 8 Ave,40.74345335,-74.00004031,17634,Subscriber,1974.0,2
1920,4/1/2016 09:48:58,4/1/2016 10:20:59,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,386,Centre St & Worth St,40.71494807,-74.00234482,18042,Subscriber,1956.0,1
1752,4/1/2016 09:48:59,4/1/2016 10:18:12,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,442,W 27 St & 7 Ave,40.746647,-73.993915,16692,Subscriber,1947.0,1
193,4/1/2016 09:49:00,4/1/2016 09:52:14,434,9 Ave & W 18 St,40.74317449,-74.00366443,405,Washington St & Gansevoort St,40.739323,-74.008119,16226,Subscriber,1966.0,1
248,4/1/2016 09:49:00,4/1/2016 09:53:09,250,Lafayette St & Jersey St,40.72456089,-73.99565293,2010,Grand St & Greene St,40.72165481,-74.00234737,15228,Subscriber,1975.0,2
681,4/1/2016 09:49:05,4/1/2016 10:00:27,492,W 33 St & 7 Ave,40.75019995,-73.99093085,359,E 47 St & Park Ave,40.75510267,-73.97498696,20149,Subscriber,1972.0,1
293,4/1/2016 09:49:15,4/1/2016 09:54:09,504,1 Ave & E 15 St,40.73221853,-73.98165557,174,E 25 St & 1 Ave,40.7381765,-73.97738662,20632,Subscriber,1985.0,1
1206,4/1/2016 09:49:17,4/1/2016 10:09:24,472,E 32 St & Park Ave,40.7457121,-73.98194829,3141,1 Ave & E 68 St,40.76500525,-73.95818491,17707,Subscriber,1987.0,1
1121,4/1/2016 09:49:18,4/1/2016 10:08:00,3134,3 Ave & E 62 St,40.76312584,-73.96526895,488,W 39 St & 9 Ave,40.75645824,-73.99372222,18660,Subscriber,1978.0,1
963,4/1/2016 09:49:20,4/1/2016 10:05:23,250,Lafayette St & Jersey St,40.72456089,-73.99565293,2000,Front St & Washington St,40.70255088,-73.98940236,15297,Subscriber,1988.0,1
291,4/1/2016 09:49:20,4/1/2016 09:54:12,470,W 20 St & 8 Ave,40.74345335,-74.00004031,225,W 14 St & The High Line,40.74195138,-74.00803013,16731,Subscriber,1977.0,1
1177,4/1/2016 09:49:22,4/1/2016 10:09:00,326,E 11 St & 1 Ave,40.72953837,-73.98426726,238,Bank St & Washington St,40.7361967,-74.00859207,16866,Subscriber,1960.0,1
280,4/1/2016 09:49:23,4/1/2016 09:54:03,489,10 Ave & W 28 St,40.75066386,-74.00176802,442,W 27 St & 7 Ave,40.746647,-73.993915,15566,Subscriber,1965.0,1
201,4/1/2016 09:49:24,4/1/2016 09:52:45,257,Lispenard St & Broadway,40.71939226,-74.00247214,249,Harrison St & Hudson St,40.71870987,-74.0090009,15102,Subscriber,1976.0,1
2446,4/1/2016 09:49:25,4/1/2016 10:30:11,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,427,Bus Slip & State St,40.701907,-74.013942,18840,Subscriber,1973.0,2
205,4/1/2016 09:49:27,4/1/2016 09:52:52,3089,Leonard St & Meeker Ave,40.717318403855785,-73.94820213317871,3084,Devoe St & Leonard St,40.71348658,-73.94792458,18129,Subscriber,1982.0,1
1655,4/1/2016 09:49:26,4/1/2016 10:17:02,3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,14592,Subscriber,1989.0,1
173,4/1/2016 09:49:29,4/1/2016 09:52:22,442,W 27 St & 7 Ave,40.746647,-73.993915,435,W 21 St & 6 Ave,40.74173969,-73.99415556,14881,Subscriber,1984.0,1
284,4/1/2016 09:49:29,4/1/2016 09:54:14,523,W 38 St & 8 Ave,40.75466591,-73.99138152,498,Broadway & W 32 St,40.74854862,-73.98808416,15157,Subscriber,1980.0,1
266,4/1/2016 09:49:33,4/1/2016 09:54:00,492,W 33 St & 7 Ave,40.75019995,-73.99093085,444,Broadway & W 24 St,40.7423543,-73.98915076,20841,Subscriber,1991.0,1
412,4/1/2016 09:49:36,4/1/2016 09:56:29,368,Carmine St & 6 Ave,40.73038599,-74.00214988,168,W 18 St & 6 Ave,40.73971301,-73.99456405,18749,Subscriber,1983.0,2
289,4/1/2016 09:49:36,4/1/2016 09:54:26,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,229,Great Jones St,40.72743423,-73.99379025,17014,Subscriber,1986.0,1
478,4/1/2016 09:49:38,4/1/2016 09:57:36,362,Broadway & W 37 St,40.75172632,-73.98753523,489,10 Ave & W 28 St,40.75066386,-74.00176802,14901,Subscriber,1986.0,2
448,4/1/2016 09:49:37,4/1/2016 09:57:05,3124,46 Ave & 5 St,40.74731,-73.95451,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,18856,Subscriber,1962.0,1
377,4/1/2016 09:49:38,4/1/2016 09:55:55,368,Carmine St & 6 Ave,40.73038599,-74.00214988,168,W 18 St & 6 Ave,40.73971301,-73.99456405,18734,Subscriber,1979.0,1
427,4/1/2016 09:49:40,4/1/2016 09:56:47,465,Broadway & W 41 St,40.75513557,-73.98658032,137,E 56 St & Madison Ave,40.761628,-73.972924,15627,Subscriber,1963.0,1
188,4/1/2016 09:49:39,4/1/2016 09:52:48,527,E 33 St & 2 Ave,40.744023,-73.976056,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,21425,Subscriber,1990.0,1
249,4/1/2016 09:49:41,4/1/2016 09:53:51,383,Greenwich Ave & Charles St,40.735238,-74.000271,3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,20589,Subscriber,1981.0,2
677,4/1/2016 09:49:42,4/1/2016 10:01:00,229,Great Jones St,40.72743423,-73.99379025,527,E 33 St & 2 Ave,40.744023,-73.976056,20097,Subscriber,1968.0,1
416,4/1/2016 09:49:45,4/1/2016 09:56:41,486,Broadway & W 29 St,40.7462009,-73.98855723,507,E 25 St & 2 Ave,40.73912601,-73.97973776,20258,Subscriber,1990.0,1
334,4/1/2016 09:49:44,4/1/2016 09:55:19,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,313,Washington Ave & Park Ave,40.69610226,-73.96751037,17941,Subscriber,1984.0,2
1607,4/1/2016 09:49:47,4/1/2016 10:16:34,385,E 55 St & 2 Ave,40.75797322,-73.96603308,295,Pike St & E Broadway,40.71406667,-73.99293911,14732,Subscriber,1977.0,1
440,4/1/2016 09:49:47,4/1/2016 09:57:07,523,W 38 St & 8 Ave,40.75466591,-73.99138152,526,E 33 St & 5 Ave,40.74765947,-73.98490707,18312,Subscriber,1993.0,2
471,4/1/2016 09:49:49,4/1/2016 09:57:40,487,E 20 St & FDR Drive,40.73314259,-73.97573881,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,15416,Subscriber,1992.0,1
485,4/1/2016 09:49:50,4/1/2016 09:57:56,489,10 Ave & W 28 St,40.75066386,-74.00176802,515,W 43 St & 10 Ave,40.76009437,-73.99461843,17437,Subscriber,1968.0,1
428,4/1/2016 09:49:50,4/1/2016 09:56:58,127,Barrow St & Hudson St,40.73172428,-74.00674436,147,Greenwich St & Warren St,40.71542197,-74.01121978,20358,Subscriber,1985.0,1
956,4/1/2016 09:49:52,4/1/2016 10:05:49,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,21269,Subscriber,1964.0,1
1104,4/1/2016 09:49:53,4/1/2016 10:08:17,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,473,Rivington St & Chrystie St,40.72110063,-73.9919254,21577,Subscriber,1988.0,2
1155,4/1/2016 09:49:54,4/1/2016 10:09:10,445,E 10 St & Avenue A,40.72740794,-73.98142006,267,Broadway & W 36 St,40.75097711,-73.98765428,20204,Subscriber,1975.0,1
639,4/1/2016 09:49:58,4/1/2016 10:00:38,486,Broadway & W 29 St,40.7462009,-73.98855723,128,MacDougal St & Prince St,40.72710258,-74.00297088,21192,Subscriber,1981.0,1
293,4/1/2016 09:50:03,4/1/2016 09:54:56,328,Watts St & Greenwich St,40.72405549,-74.00965965,320,Leonard St & Church St,40.717571,-74.005549,16893,Subscriber,1990.0,1
802,4/1/2016 09:50:06,4/1/2016 10:03:28,265,Stanton St & Chrystie St,40.72229346,-73.99147535,167,E 39 St & 3 Ave,40.7489006,-73.97604882,15651,Subscriber,1983.0,1
278,4/1/2016 09:50:06,4/1/2016 09:54:44,546,E 30 St & Park Ave S,40.74444921,-73.98303529,402,Broadway & E 22 St,40.7403432,-73.98955109,15549,Subscriber,1985.0,1
260,4/1/2016 09:50:08,4/1/2016 09:54:29,168,W 18 St & 6 Ave,40.73971301,-73.99456405,446,W 24 St & 7 Ave,40.74487634,-73.99529885,18125,Subscriber,1980.0,1
1096,4/1/2016 09:50:08,4/1/2016 10:08:25,339,Avenue D & E 12 St,40.72580614,-73.97422494,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19207,Subscriber,1984.0,1
1357,4/1/2016 09:50:08,4/1/2016 10:12:45,168,W 18 St & 6 Ave,40.73971301,-73.99456405,469,Broadway & W 53 St,40.76344058,-73.98268129,16845,Subscriber,1991.0,1
801,4/1/2016 09:50:09,4/1/2016 10:03:30,507,E 25 St & 2 Ave,40.73912601,-73.97973776,257,Lispenard St & Broadway,40.71939226,-74.00247214,18982,Subscriber,1974.0,1
2080,4/1/2016 09:50:11,4/1/2016 10:24:52,3094,Graham Ave & Withers St,40.7169811,-73.94485918,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,20338,Subscriber,1988.0,1
